,Questions,Correct,A,B,C,D
276,"The butterfly is a relative to the crab and the lobster.
",True,False,True,,
277,"This is what mostly attracts a butterfly to a flower.
",The flowers nectar,The flowers nectar,The flowers color,The flowers shape,The flowers smell
278,"The expression social butterfly is often used to describe a woman. It means that she does this.
",Flits from one person to another,Uses too much cosmetics,Behaves quite self-conceited,Flits from one person to another,Wears clothes with bright colors
279,"Finish this old phrase:
",,"en you call a dog, he comes right over to you. When you call a cat, she________________.",takes a message,climbs the curtains,runs away from you
280,"n you call a dog, he comes right over to you. When you call a cat, she________________.
",takes a message,climbs the curtains,runs away from you,thinks its dinner time,takes a message
281,"Why does your cat interrupt you and want petting when youre on the phone?
",your cat thinks you are talking to him/ her,your cat thinks you are talking to him/ her,to annoy you,to be a part of your telephone call,your cats is jealous that youre talking to someone else
282,"Why do cats seem to be attracted to the one person who doesnt like cats?
",Kitty sees that person as unintimidating,Kitty wants to annoy them,Kitty thinks that person has food,Kitty wants to win them over,Kitty sees that person as unintimidating
283,"Cats are so curious because they are always looking for food.
",True,False,True,,
284,"Cats only purr when they are happy.
",False,True,False,,
285,"Why do cats suddenly race through the house?
",They have an overflow of pent-up energy.,They feel a change in the weather.,They have an overflow of pent-up energy.,They want to get your attention.,They feel the presence of a ghost.
286,"Why does a cat rub against your leg?
",To mark you by depositing his/ her scent,Because she/ he really likes you.,Because it feels good.,To mark you by depositing his/ her scent,To show he/ she trusts you
287,"Why does a cat bury his/ her waste?
",To protect their trail from predators,To show their dominance,To protect their trail from predators,Because they are so territorial.,Because they are very clean animals.
288,"A cats memory is about half as retentive as a dogs.
",False,False,True,,
289,"Why do cats always want in when they are out, and out when thery are in?
",To re-mark their scent,To re-mark their scent,To annoy you,Because they have pent-up energy,Because they are bored
290,"Why do cats like to sleep in the sun?
",To make up for the drop in body temperature when they sleep,To make up for the drop in body temperature when they sleep,To keep from shedding so much,It reminds them of being kittens,Because they can hear better when they are warm
291,"Why do cats go crazy over catnip?
",Because it smells like a cat in heat,Because it smells like a cat in heat,Because it smells like prey,Because it smells like tasty food,Because it is an aphrodisiac
292,"How many known species of earthworm exist worldwide?
","5,500","3,000","2,500","5,500","1,000"
293,"The Giant Gippsland Earthworm, the largest species of earthworm, can reach nearly 10 feet in length.
",True,False,True,,
294,"How many hearts does a typical earthworm have?
",10,2,10,4,8
295,"Worm casts (waste) is richer in nutrients and essential particles than the first 6 inches of topsoil.
",True,False,True,,
296,"Is soil pollution one of the biggest threats to earthworms?
",Yes,No,Yes,,
297,"Why do earthworms come to the surface after rainstorms?
",No one knows for sure but there are four theories trying to explain this behaviour.,The temperature on the surface is cooler.,They cant take the acid rain.,They can drown if their holes fill up.,No one knows for sure but there are four theories trying to explain this behaviour.
298,"Rich soil may contain up to 100,000 earthworms per square acre.
",False,False,True,,
299,"How many species of earthworm are native to Australia?
",650,650,450,250,850
300,"One of the biggest threats to earthworm survival in the UK is the New Zealand Roundworm which feeds on earthworms.
",False,True,False,,
301,"How many million of earthworms were exported from Canada and sold worldwide in 1980?
",370 million,225 million,260 million,370 million,100 million
302,"To which animal class do octopuses belong?
",Cephalopod,Mollusk,Coleoid,Nautiloid,Cephalopod
303,"As far as disguising is concerned, octopuses are among the most proficient species in nature.
",True,False,True,,
304,"Octopuses can live in fresh water.
",False,False,True,,
305,"Which of the following animals is the least related to the octopus?
",Eel,Scallop,Snail,Eel,Clam
306,"How many arms do octopuses have?
",8,8,5,0,2
307,"Octopuses are known to kill sharks.
",True,True,False,,
308,"Octopuses can not be kept as pets.
",False,False,True,,
309,"Approximately how tall is a grizzly bear when standing on its hind legs?
",8 feet (2.4 m),9 feet (2.7 m),7 feet (2.1 m),6 feet (1.8 m),8 feet (2.4 m)
310,"Grizzly bears can be found in Europe and North America.
",False,True,False,,
311,"In which country is the grizzly bear listed as a threatened species?
",U.S.,U.S.,Germany,Canada,Sweden
312,"Grizzly bears are strict carnivores.
",False,True,False,,
313,"Although the grizzly bear is on the flag of this state, the last grizzly was shot there in 1922.
",California,Nevada,California,Oregon,Idaho
314,"The grizzly bear is a subspecies of the brown bear.
",True,True,False,,
315,"Which of these do grizzly bears eat?
",All of these,Moose,Berries,Fish,All of these
316,"Grizzly bears hibernate through the winter.
",False,True,False,,
317,"How many fatal brown and grizzly bear attacks have been reported between 1900 and 2003 in North America?
",53,175,53,542,257
318,"Should you feed a small dog, such as a miniature poodle, the same amount of food you should a large dog, for example a great dane?
",No,No,Yes,,
319,"A water bowl should be kept within easy access for your dog at all times.
",True,True,False,,
320,"Which of these things is something you should never feed your dog?
",Chocolate,Coconuts,Chocolate,Milk,Raw meat
321,"As a general rule, the bigger a dog is the more it should be exercised (walks, playing fetch, etc.)
",True,True,False,,
322,"Which of these is only a dog food brand?
",Cesar,Eukanuba,Cesar,Iams,Purina
323,"Dogs sweat through their skin, like humans.
",False,False,True,,
324,"A dog should never be left with a child under this age because the child may injure the dog or him/herself.
",five,ten,seven,three,five
325,"The dodos other name was The Robert Don.
",True,False,True,,
326,"What were the dodos closest living relatives in nature?
",Pigeons,Chickens,Pigeons,Parrots,Turkeys
327,"Are their any complete dodo specimens anywhere in the world?
",No,Yes,No,,
328,"In what year was the dodo discovered?
",1598,1627,1605,1681,1598
329,"There is an intact dodo egg specimen housed in the East London museum in South Africa.
",True,True,False,,
330,"In what year did the dodo become extinct?
",1681,1705,1789,1681,1803
331,"The dodo was able to grow so large and become flightless because of the lack of natural predators on the island it inhabited.
",True,False,True,,
332,"Are there any complete dodo skeletons anywhere in the world?
",Yes,Yes,No,,
333,"The does â€œcheetahâ€ mean translated from Sanskrit?
",Spotted One,Fast,Spotted One,Lightning,Stealth cat
334,"The highest recorded speed a cheetah has obtained is 80 mph (130 km/h.)
",False,False,True,,
335,"What are cheetahs that have mutated patterning that creates blotches instead of spots called?
",King Cheetahs,King Cheetahs,Smudge Cheetahs,Black Cheetahs,Striped Cheetahs
336,"Cheetahs are only found in Africa.
",False,False,True,,
337,"Which of these is not a sound made by cheetahs?
",Roar,Hiss,Yelp,Roar,Purr
338,"Unlike most cats, cheetahs prefer to hunt during the day.
",True,True,False,,
339,"The ruler of the Mughal Empire Akbar the Great was very enamored with cheetahs and it is said he kept a stable of how many of these cats?
","1,000","5,000",750,"1,000",500
340,"The gestation period of a cheetah is about 90-95 days.
",True,False,True,,
341,"What is the typical lifespan of the cheetah?
",10-20 years,25-40 years,15-25 years,5-10 years,10-20 years
342,"In 2007 the amount of cheetahs left in the wild dropped to what number?
","12,000","12,000","20,000","30,000","5,000"
343,"Are frogs reptiles?
",No,Yes,No,,
344,"What frog is the most poisonous?
",Dart Frog,Cane Toad,Dart Frog,Corroboree Frog,Red-Eyed tree frog
345,"Baby frogs are called pups.
",False,True,False,,
346,"Which of these types of frogs shares its name with an animal that is not a frog?
",horned frog,horned frog,leopard frog,tree frog,arrow frog
347,"Do all frogs live their whole life in water?
",No,Yes,No,,
348,"The African Bullfrog is the largest frog.
",False,False,True,,
349,"Are Red-eyed Tree Frogs carnivores?
",Yes,Yes,No,,
350,"What is the smallest frog?
",Brazilian Gold Frog,Red-Eyed Tree frog,Brazilian Gold Frog,Cane Toad,Monte Iberia Eleuth
351,"There are frogs that can fly (or make fly-like movements)
",True,True,False,,
352,"Do frogs have gills?
",No,No,Yes,,
353,"Frogs can breathe underwater.
",True,False,True,,
354,"How many species of zebra are known to exist?
",4,6,4,3,5
355,"Which one of these is not a species of zebra?
",Savanna Zebra,Savanna Zebra,Cape Mountain Zebra,Grevys Zebra,Plains Zebra
356,"Can a zebra be ridden if trained properly?
",Yes,Yes,No,,
357,"How tall is a typical zebra at the shoulder?
",4 feet (1.2 m),4 feet (1.2 m),6 feet (1.8 m),5 1/2 feet (1.6 m),3 feet (0.9 m)
358,"Zebras are related to rhinos.
",True,True,False,,
359,"How fast can a zebra run?
",40 mph (65 km/h),30 mph (50 km/h),25 mph (40 km/h),50 mph (80 km/h),40 mph (65 km/h)
360,"Which of these are not a function of a zebras stripes?
",A warning sign to other zebras,A warning sign to other zebras,Identification within the herd,Heat dissipation,Confusion of predators
361,"How long can a zebra live in captivity?
",40 years,30 years,20 years,40 years,15 years
362,"This type of ant causes a lot of allergic reactions in the USA.
",Fire ant,Jack Jumper  ant,Bulldog ant,Western brown ant,Fire ant
363,"This type of ant is considered the most venomous of all insects.
",Jack jumper ant,Western brown ant,Bulldog ant,Jack jumper ant,Fire ant
364,"About how long have ants been around on Earth?
",60 million years,8 million years,45 milllion years,60 million years,25 million years
365,"The largest ant colony is located on the Ishikari coast of Hokkaido. Approximately how many ants are there in this colony?
","300,000,000","300,000,000","30,000,000","700,000,000","1,500,000"
366,"What are the three basic parts of an ants body?
","Head, mesosoma, metasoma","Antennae, abdomen, thoraces","Head, mesosoma, metasoma","Head, abdomen, metasoma","Head, thorax, somatomy"
367,"All of these substances but one are a safe way to get rid of ants in the house. Which is the odd one?
",Wine,Cider vinegar,Windex mixed with ivory soap,Wine,Whole cloves
368,"What do we call the type of ants that plant seeds to grow food?
",Harvester ants,Formicadae,Thresher ants,Farmer ants,Harvester ants
369,"Carpenter ants have become a problem because of the wood they eat.
",False,True,False,,
370,"What is special about the red ants of the Southwestern USA and Central and South America?
",They steal larvae for slaves.,They can live in temperatures from 11 degrees Centigrade to 51 degrees Centigrade.,They can live for six days without food or water.,They can change color.,They steal larvae for slaves.
371,"In 1966 was found the first ant fossil. From which geological period did it come from?
",Cretaceous,Cretaceous,Pennsylvannian,Pre-Fermaceous,Jurasic
372,"Which statement about ants is untrue?
",Anteaters prefer ants to any other type of food.,Anteaters prefer ants to any other type of food.,An ant colony will eat its own larvae if there is no other food around.,Bullet ants are considered to have the most painful sting.,Ants are sometimes put into Thai salads.
373,"Warner Brothers highest grossing film of 1954 was about enormous ants that threatened a small town in the USA. What was the title of this movie?
",Them!,Ants!,Them!,Invasion,Invaders
