,Questions,Correct,A,B,C,D
168,"This German dish, whose name means sowâ€™s stomach is popular in Palatinate, a region in south-western Germany.
",Saumagen,Saumagen,Eisbein,Bistec,Haggis
169,"How does chocolate affect blood cholesterol levels?
",It raises only HDL (good cholesterol),It raises only LDL (bad cholesterol),It lowers only HDL (good cholesterol),It raises both LDL (bad cholesterol) and HDL(good cholesterol),It raises only HDL (good cholesterol)
170,"What is the quantity of caffeine in an average chocolate?
",as much as in a cup of decaffeinated coffee,as much as in a cup of tea,as much as in a cup of decaffeinated coffee,as much as in a cup of coffee,as much as in a glass of coke
171,"What is the best environment for a cocoa tree to grow well?
",All of these,All of these,Rainfall,Constant warmth,Deep shade
172,"Which type of chocolate is richest in fat?
",Unsweetened,Baking Chocolate,Semisweet,Bittersweet,Unsweetened
173,"Why does chocolate melt in your mouth?
",The melting point of cocoa butter is a little lower than the human body temperature,None of these,The melting point of cocoa butter is a little lower than the human body temperature,The melting point of cocoa butter is a little higher than the human body temperature,It contains nutrients that speed up salivation
174,"Who developed the process of conching, which is used for a better refining of chocolate?
",Rudolph Lindt,Rudolph Lindt,None of these,The Cadbury brothers,Milton Hershey
175,"What does the term dutching mean when referring to chocolate?
",Alkalizing the chocolate,Hardening the chocolate,Pulverizing the chocolate,Alkalizing the chocolate,None of these
176,"Which of these is not a Swiss chocolate manufacturer?
",Hersheys,Suchard,Nestle,Lindt,Hersheys
177,"Which of these statements is NOT a myth about chocolate?
",It is unsafe to feed chocolate to a dog,Chocolate has no nutritional value,Chocolate causes cancer,Chocolate is rich in caffeine,It is unsafe to feed chocolate to a dog
178,"What was the name that Aztecs and Mayas gave to the drink they produced from cocoa beans?
",Xocoatl,Gianduja,Theobroma,Carraque,Xocoatl
179,"This undergarment was originally introduced in 1968 by Gossard, with the byline â€œmakes 34 look 36, makes 36 look powâ€¦â€.
",Wonderbra,Lingerie,Wonderbra,Briefs,Camisole
180,"BVD is a brand of mens underwear, commonly referred to as BVDs. What does BVD stand for?
","Bradley, Voorhees and Day","Black, Victor and Dorn",Basic Value Dressing,"Bradley, Voorhees and Day",Big Value Designer
181,"What is the common American nickname for briefs, a type of Y-shaped underwear?
",Tighty whities,Band brands,Tighty whities,People pants,Cotton cups
182,"This skirt-like undergarment was worn for warmth or to give a skirt or dress the desired fashionable shape.
",Petticoat,Camisole,Panty hose,Bustle,Petticoat
183,"Which word refers to leotard-like undergarment that has snaps at the crotch?
",Bodysuit,Camisole,Bloomers,Brassiere,Bodysuit
184,"This is a one-piece garment, that men in some hot countries wear around their waist.
",Loincloth,Pantalettes,Boxers,Loincloth,Crinoline
185,"This garment, which replaced the corset, is constructed of elasticized fabric and usually fastened by hook and eye closures.
",Girdle,Brassiere,Camisole,Boxers,Girdle
186,"This buttonless and collarless piece of clothing was originally worn as an undershirt.
",T-shirt,T-shirt,Girdle,Slip,Hosiery
187,"This is the recommended beneficial daily dose of wine.
",One to two glasses,Five glasses,Three to four glasses,One to two glasses,Six glasses
188,"For its ability to reduce anxiety and tension, wine is considered to be this.
",Natural tranquilizer,Intoxicating,Grappa Duve,Controlled substance,Natural tranquilizer
189,"The Framingham Heart Study concluded that moderate drinkers were 50 % less likely to die from coronary diseases than this group of people.
",Non drinkers,Heavy drinkers,Drug addicts,Stressed persons,Non drinkers
190,"High consumption of saturated fats increases the risk of cardiovascular diseases. Although the residents of the Toulouse region in France consume dishes with plenty of saturated fat, the occurrence of cardiovascular diseases there is comparatively low.  It is because they drink a lot of wine, which helps accelerate the elimination of this from the blood.
",Cholesterol,Fat,Free radicals,Oxidants,Cholesterol
191,"Another research used mice to reveal that red wine can slow down the development of cancer cells and increase life expectancy of rodents. Researchers attribute this to the anti-oxidizing properties of these agents.
",Polyphenols,Minerals,Polyphenols,Free radicals,Enzymes
192,"If you drink more red wine than the recommended dose, you will increase the benefits.
",False,False,True,,
193,"This agent, present in the skin of grapes, is one of the most important beneficiary agents in wine.  It has antioxidant, anticoagulant, anti-inflammatory and anti-cancer properties.
",Resveratrol,Resveratrol,Caffeine,Flavonoids,Azulene
194,"The effects of red and white wine on your body are comparable.
",True,False,True,,
195,"It is not the alcohol in wine that causes hangover.  Hangover is actually caused by these.
",Impurities,Antioxidants,Polyphenols,Carbides,Impurities
196,"The words No thing more excellent nor more valuable than wine was ever granted mankind by God belong to this Greek philosopher.
",Plato,Heraclitus,Homer,Plato,Socrates
197,"It is generally accepted that whiskey has been made in Ireland since Irish monks brought the distillation process from the Middle East. In Gaelic, the drink was known as Uisge Beatha, which means what in English?
",Water of life,Spirit of life,Water of the gods,Water from heaven,Water of life
198,"The federal tax on liquor and distilled drinks imposed in 1791 by Alexander Hamilton caused public protests and an uprising, known as the Whiskey Rebellionâ€™, which culminated in 1794. In which US state did the riot break out?
",Pennsylvania,Florida,Virginia,Kentucky,Pennsylvania
199,"Prior to fermentation, one of the phases in the production of whisky, dried malt is soaked in water, sugar gets dissolved, and a this sugary liquid is produced.
",Wort,Peat,Amylase,Still,Wort
200,"â€˜Give an Irishman lager for a month, and hes a dead man. An Irishman is lined with copper, and the beer corrodes it. But whiskey polishes the copper and is the saving of him.â€™ These words were written by an American novelist and humorist, who used a pseudonym. The Mississippi river has a central role in some of his stories.  Name him.
",Mark Twain,Mark Twain,Washington Irving,James Fenimore Cooper,Jack London
201,"This distillery, founded in 1608 in a small village in Northern Ireland, is the oldest licenced whiskey distillery in the world.
",Old Bushmills Distillery,Old Bushmills Distillery,Cooley Distillery,Tullamore Distillery,Heaven Hill
202,"This spirit is distilled from a fermented mash containing no less than 51% corn or maize in addition to wheat, rye and malted barley.
",Bourbon,Bourbon,Scotch,Welsh whiskey,Canadian whisky
203,"Which of these words refers to secret and illegal production of whiskey, commonly carried out at night.
",Moonshining,Moonscape,Moonbeam,Moonstone,Moonshining
204,"The â€˜Scotch Whisky Act 1988â€™ legally defines Scotch whisky. Which of these is the standard that whisky must meet in order to be called, Scotch Whisky?
",All of these,It must be distilled at a Scottish distillery.,All of these,It must have an alcoholic strength of less than 94.8% by volume.,It must be matured in Scotland in oak casks for not less than three years.
205,"After retiring from the US Presidency in 1797, this person became one of the most successful American distillers of whiskey.
",George Washington,James Maddison,George Washington,John Adams,Andrew Jackson
206,"This popular cocktail, usually garnished with a cherry, contains rye or bourbon whiskey mixed with sweet vermouth.
",Manhattan,Cuba Libre,Cosmopolitan,Manhattan,Margarita
207,"In 1853, this jeans producer started the first denim clothing business, intended to supply the miners in California with strong clothing.
",Levi Strauss,Levi Strauss,Lee Jeans,Wrangler,D  G
208,"The origin of the word denim is related to the name of which southern French city?
",Nimes,Nimes,Genoa,Nantes,Montpellier
209,"This leading American brand of denim jeans, introduced in the mid-1940s, was originally developed for rodeo use.
",Wrangler,Wrangler,Levis,Gap,Armani
210,"On a Gap Jeans commercial in 2003, Madonna appeared together with which famous American rapper?
",Missy Elliott,Missy Elliott,Notorious B.I.G.,Eminem,2Pac
211,"The European company Diesel, producing jeans and other clothing, was founded in which country?
",Italy,Albania,Spain,Sweden,Italy
212,"This model is famous for her provocative series of Calvin Klein jeans ads in the 1990s and for posing nude in an advertisement for Calvin Kleins perfume brand.
",Kate Moss,Naomi Campbell,Tyra Banks,Heidi Klum,Kate Moss
213,"Why were Levis original blue jeans sewn with orange thread?
",Because it matched the color of the copper rivets,Because it matched the color of the copper rivets,Because the orange thread was cheaper,Because of the trademark color,Because the orange thread was the strongest available
214,"Denim, the fabric of which classic blue jeans are sewn, is actually made from what?
",Cotton,Cotton,Viscose,Silk,Wool
215,"The first label, which was sewn on the outside of a pair of  jeans in 1936, represented what?
",A red flag,A bear,A red flag,A cowboy hat,A hawk
216,"In 1970, Elio Fiorucci showed designer jeans for the first time in which city?
",Milan,Rome,Paris,New York,Milan
217,"This oil is said to be the richest natural source of vitamin E. It is widely used in cosmetics as an anti-ageing substance.
",Wheat germ oil,Olive oil,Wheat germ oil,Palm oil,Sunflower oil
218,"This is one of the earliest cultivated foods. The protein in these nuts is very much like the protein in human breast milk. This makes it suitable for inclusion in baby foods.
",Almonds,Walnuts,Peanuts,Almonds,Chestnuts
219,"While the seed kernels of this plant are a rich source of vitamin E and its sprouts are highly nutritious, its petals are poisonous. The kernels are used for the production of oil.
",Sunflower,Briar,Honeysuckle,Tulip,Sunflower
220,"This nut is also a source of folic acid, which diminishes the risk of birth defects and heart diseases. It is often combined with chocolate.
",Hazelnut,Hazelnut,Peanut,Chestnut,Walnut
221,"This food was invented in 1890 by a doctor, for his patients with decayed teeth. Before the 1960s it was hardly consumed outside America, as the rest of the world did not relish it.
",Peanut butter,Butter,Peanut butter,Olive oil,Cream
222,"Age-related macular degeneration, cancer, heart diseases and neural-tube defects are all diseases which this green leafy vegetable will help you with, as a preventive measure. It is also a good source of iron.
",Spinach,Leeks,Lettuce,Asparagus,Spinach
223,"This is one of the few non-fish oils that contains linolenic acid, an omega-3 fatty acid. This will lower your chances of having a heart disease. It also contains no cholesterol.
",Soybean oil,Sunflower oil,Soybean oil,Olive oil,Palm oil
224,"This green vegetable is number one on the list of foods that contain agents preventing cancer. The list contains about 30 such agents.
",Broccoli,Broccoli,Cabbage,Spinach,Lettuce
225,"Famous also as Chinese gooseberry, this fruit is the richest in vitamins and minerals. However, it should not be served with dairy products, as its enzyme actinidin will start dissolving the milk proteins and leave a bitter taste in your mouth.
",Kiwi,Apple,Orange,Banana,Kiwi
226,"Besides containing vitamin E, this fruit also has many carotenoids, especially Beta-carotene, which helps you cope with harmful sun rays.
",Mango,Mango,Banana,Apple,Cucumber
227,"Name the American author of childrenâ€™s literature, poetry and prose who made the following observation regarding chocolate: Strength is the capacity to break a chocolate bar into four pieces with your bare hands - and then eat just one of the pieces.
",Judith Viorst,Anne Sexton,Marianne Moore,Judith Viorst,Sylvia Plath
