,Questions,Correct,A,B,C,D
199,"What was the name of George Baileys fathers business in the movie â€œItâ€™s A Wonderful Lifeâ€?
",Bailey Building  Loan,Bailey Bonds,Loans Are Here,Bailey Building  Loan,Mitchell Gs Rent A Buck
200,"In â€œItâ€™s A Wonderful Life, George wanted to escape the horrors of Pottersville. He went to a bridge and was about to jump in the water when he realized that he wanted to live, and asked Clarence for a second chance, saying he wanted to go home to his family. After Clarence granted him his wish, he ran into the neighborhood police officer and asked â€œdo you know me? What was the name of this police officer?
",Bert,Johnny,Bert,Szuna,Ernie
201,"In the classic movie Its A Wonderful Life, George Bailey is deaf in one ear. How did he become deaf?
",He jumped into a pond saving his brother.,He jumped into a pond saving his brother.,He was born deaf in one ear,Car accident,Boating accident
202,"At the end of â€œItâ€™s A Wonderful Life, Harry Bailey made a toast to the richest man in town. Who was he referring to when he made this toast?
",His brother George,Mr. Beckwith,His brother George,Uncle Billy,Mr. Potter
203,"The Lao Peoples Democratic Republic, a landlocked country in southeast Asia, neighbouring China, Vietnam, Cambodia, and Thailand, was previously known by the name of Lan Xang, which means what translated in English?
",Land of a million elephants,Land of a million elephants,Holy land,Land of great valleys,Land of abundance
204,"Brunei is a small country (about 5,700 kmÂ² in area,) situated on the island of Borneo, in Southeast Asia. Brunei borders only one country, which one?
",East Malaysia,Myanmar,Sri Lanka,East Malaysia,Indonesia
205,"The economy of the southern African republic of Botswana was formerly dependent on export of live cattle and meat, but since late 1960s, the mining industry has taken over.  Which of these natural resources is Botswana a significant exporter of?
",Diamonds,Diamonds,Limestone,Coal,Iron
206,"The State of Qatar, an emirate in the Middle East with substantial oil and natural gas deposits, is located on a small peninsula (The Qatari peninsula), in which of these bodies of water?
",Persian Gulf,The Gulf of Aden,Caspian Sea,Persian Gulf,Arabian Sea
207,"Burma, the former name of this Southern Asian republic, was changed by the military government which took over political authority in 1988. Nevertheless, Burma is still often used to refer to this country.
",Myanmar,Laos,Brunei,Myanmar,East Timor
208,"Lying near the equator, the Republic of Suriname is a country with a tropical climate, swampy coastal plains, broad savannas, and densely forested areas, located on what continent?
",South America,Europe,Asia,South America,Africa
209,"Geographically, Azerbaijan is a country situated at the crossroads of Europe and Southwest Asia, between what two major water basins?
",Caspian Sea and Black Sea,The Persian Gulf and Caspian Sea,Red Sea and the Indian Ocean,Mediterranean Sea and Black Sea,Caspian Sea and Black Sea
210,"This island country, whose national motto is Te Mauri, Te Raoi ao Te Tabomoa (Health, Peace, and Prosperity), has its territory situated in both hemispheres.
",Kiribati,Kiribati,Zambia,Kuwait,Tuvalu
211,"The Independent State of Samoa is a country comprising a group of islands in the South Pacific Ocean, known as the Navigators Islands until the beginning of the 20th century, due to its inhabitants excellent seafaring skills. What is the main religion of the majority of the Samoans?
",Christianity,Islam,Hinduism,Christianity,Buddhism
212,"This southern African constitutional monarchy is entirely surrounded by the Republic of South Africa.
",Lesotho,Sierra Leone,Togo,Lesotho,Uganda
213,"389 sq. km (150 sq. miles) is the entire territory of this country, situated in the Caribbean. Agriculture is the most important sector of its economy, more specifically, bananas.
",Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,St. Kitts and Nevis,Maldives,Barbados
214,"This 316 sq. km (122 sq. miles) country is an island south of Italy.  It has no mountains or rivers. Its university is one of the oldest in the world, founded in 1592.
",Malta,Palau,Malta,Maldives,Tuvalu
215,"This country is comprised of 1190 coral islands southwest of the southern tip of India. They constitute 300 sq. kilometers (115 sq. miles). The official language is Dhivehi, but English is also spoken.
",Maldives,Haiti,Maldives,Seychelles,Polynesia
216,"This country, situated in the eastern Caribbean, stretches over 261 sq. km. (104 sq. miles). The two islands were first settled by the British in 1623 and gained their autonomy in 1967. Independence came in 1983.
",Saint Kitts and Nevis,San Marino,Seychelles,Nauru,Saint Kitts and Nevis
217,"Situated in central Europe, this country takes up 160 sq. km. (62 sq. miles). It is a famous winter resort, also known for its low tax rates.
",Liechtenstein,Liechtenstein,Vatican City,San Marino,Monaco
218,"This country is an enclave in central Italy. Its territory is 61.2 sq. km. (24 sq. miles). It claims to be the worlds oldest republic still in existence, founded in 301 A.D.
",San Marino,Vatican City,Palau,Seychelles,San Marino
219,"This Pacific country lies on 26 sq. km. (9 sq. miles). It stands between Hawaii and Australia, its name meaning Eight Standing Together in the local language.
",Tuvalu,San Marino,Vatican City,Tuvalu,Seychelles
220,"The former name of this 21 sq. km. (8.5 sq. miles) country was Pleasant Island. This is the smallest republic in the World, situated in the Central Pacific west of Kiribati.  A hundred years of phosphate mining has devastated four-fifths of the land area.
",Nauru,Seychelles,Palau,Nauru,Tuvalu
221,"This 1.95 sq. km. (0.7 sq. miles) country is a famous constitutional monarchy.  It relies largely on foreign currency for an economic base. There are no farms and the main industry is tourism.
",Monaco,Barbados,Monaco,Andorra,Antigua
222,"This is the worlds smallest country with a territory of only 0.44 sq. km. (0.2 sq. miles) and population of 921 people. It is considered the capital of all Catholics and is ruled by the Pope.
",Vatican,San Marino,Tuvalu,Monaco,Vatican
223,"Leave the driving to us! was a phrase advertising which company?
",Greyhound,Pan Am Airlines,Amtrak,Greyhound,Hertz
224,"The catchphrase Does she or doesnt she...? was part of the advertising campaign of which of these?
",Clairol,Summers Eve,Secret,Clairol,Ponds
225,"Which product was advertised with the slogan: Youve come a long way, baby!?
",Virginia Slims,Weight Watchers,Virginia Slims,Ford,Cover Girl
226,"Which beverage was advertised with the phrase Its the real thing?
",Coca Cola,Sprite,Coca Cola,AW Root Beer,7 Up
227,"He likes it! Hey, Mikey!! was a popular phrase that advertised which product?
",Life,Ovaltine,Life,Quaker Instant Oatmeal,Cheerios
228,"Which product was advertised with the provocative words My wife, I think Ill keep her.?
",Geritol,Geritol,K Mart,Lysol,Chanel No. 5
229,"Theyre GRR-eat!! was a slogan advertising which product?
",Frosted Flakes,Froot Loops,Frosted Flakes,Grapenuts,Rice Crispies
230,"Your kind of place, You deserve a break today and We do it all for you were advertising slogans used by which company?
",McDonalds,Amtrak,Club Med,McDonalds,Holiday Inn
231,"Which product was advertised with the phrase Take it off...take it all off!?
",Noxema Shave Cream,Sally Hanses Nail Polish Remover,Ponds Cold Cream,Noxema Shave Cream,Weight Watchers
232,"Its not nice to fool Mother Nature! was the advertising slogan for which product?
",Chiffon,Chiffon,Imperial,I Cant Believe Its Not Butter,Blue Bonnet
233,"Which is the worlds highest mountain system?
",The Himalayas,The Himalayas,The Andes,The Cordilleras,The Apennines
234,"Excluding continents, which island is considered to be the largest island on Earth?
",Greenland,Greenland,Australia,Madagascar,New Zealand
235,"This mountain range, spanning seven countries, is the worlds longest.
",The Andes,The Tatra Mountains,The Andes,The Pyrenean Mountains,The Himalayas
236,"Alhough not freshwater, it is the largest lake in the world, covering an area of 371,800 sq km.
",Caspian Sea,Caspian Sea,Dead Sea,Lake Ontario,Lake Baikal
237,"Which city, founded in 1607, is the capital of New Mexico?
",Santa Fe,Jackson,Nashville,Santa Fe,Little Rock
238,"Which city, located on the Cumberland River, is the capital of Tennessee?
",Nashville,Columbus,Altanta,Richmond,Nashville
239,"The highest recorded surface temperature of 136Â°F (about 58Â°C) was measured in this African country.
",Libya,Morocco,Egypt,Libya,Algeria
240,"This is the longest river on Earth.
",Nile,Nile,Gang,Danube,Amazon
241,"ParicutÃ­n is the youngest mountain on Earth. It is an active volcano and was formed from lava and ash as early as February 20, 1943. It is located in this country.
",Mexico,Brazil,Equador,Mexico,Peru
242,"This water basin contains the saltiest water on Earth. It is so salty, there is no life in it.
",Dead sea,Dead sea,Adriatic sea,Black sea,Red sea
243,"Angel Falls, located in this country, is the highest waterfall in the world.
",Venezuella,Venezuella,Portugal,Panama,Argentina
244,"Arica, a place in this country,  gets the least rainfall - only 0.03 inches (0.76 millimeters) per year.
",Chile,Peru,Equador,Chile,The Andes
245,"During a 1974 survey, it was discovered that this spot located in East Antarctica has the deepest ice cover on Earth.
",Vostok,Vostok,Onega,Baikal,Ladoga
246,"The lowest temperature on earth was recorded on this continent in 1983, when the termometer locked at -129F (- 88 C).
",Antarctica,Alaska,Atlantis,Arctic Ocean,Antarctica
247,"Antarctica could be considered the wettest place on our planet, as 90 per cent of its surface is ice. However the ice isnt melted. So the wettest place on Earth is a small village in India, called this.
",Cherrapunji,Bangalore,Chandigarh,Cherrapunji,Hyderabad
248,"The deepest lake in the world is also the third largest one in Asia.  It located in Siberia, Russia.
",Baikal,Beloye,Segozero,Baikal,Caspian sea
249,"Halloween is celebrated the day before this Holy Catholic day.
",All Saints Day,Ash Wednesday,All Saints Day,Watch Night,Christmas
250,"In some parts of this country, Halloween is called Pooky Night.
",Ireland,Spain,Romania,Ireland,Switzerland
251,"This city is the self-proclaimed Halloween Capital of the World.
","Anoka, Minnesota","Topeka, Kansas","Indianapolis, Indiana","Anoka, Minnesota","Jackson, Mississippi"
252,"In some cities the most famous part of Halloween, the trick-or-treating, has been banned.
",True,False,True,,
253,"On Halloween, children go door-to-door and yell trick-or-threat.  However, in Scotland it is likely to hear children saying this.
","The sky is blue, the grass is green, may we have our Halloween.","My eyes are blue, your house is too, my baskets green, may I have my Halloween.",Give me your money!,"The sky is blue, the grass is green, may we have our Halloween.",I can smell something sweet around here.
254,"According to the Druidic religion of the Celts, this winter season began every year on the night of October 31.
",Samhain,Mabon,Samhain,Beltaine,Imbolc
