,Questions,Correct,A,B,C,D
185,"In The Bernie Mac Show, Bernie is married to a beautiful woman portrayed by this actress.
",Kelita Smith,Jamie Suarez,Camille Winbush,Dee Dee Davis,Kelita Smith
186,"Harrison Ford was going to appear in this movie, but his scene was deleted in the final cut.
",E.T.,E.T.,Bull Durham,Poltergeist,Daddy Day Care
187,"In this movie Harrison Ford plays a man on vacation who gets involved in a terrorist attack on the U.K.s Royal Family.
",Patriot Games,Patriotism,Patriot Games,Time of the Patriot,The Patriot
188,"Harrison Ford made his first movie appearance in this 1966 movie.
",Dead Heat on a Marry Go-Round,Cold in the Park,A Cold Winter,Dead Heat on a Marry Go-Round,Heat of the Desert
189,"Harrison Ford is an avid pilot.
",True,True,False,,
190,"When was Harrison Ford born?
",none of these,"July 14, 1942","July 14, 1941",none of these,"July 14, 1943"
191,"George Lucas wanted Han Solo to die in Return of the Jedi, but Harrison Ford talked him out of it.
",False,False,True,,
192,"Harrison Ford is an avid fan of this sport.
",Mixed Martial Arts,Mixed Martial Arts,Drag Racing,Badminton,Fishing
193,"For which movie did Harrison Ford receive an Oscar Award nomination?
",Witness,Patriot Games,Witness,The Fugitive,all of these
194,"When was Will Ferrell born?
",July 16 1967,August 5 1969,September 18 1965,July 16 1967,October 20 1970
195,"Will Ferrells real name is John William Ferrell.
",True,True,False,,
196,"How tall is actor Will Ferrell?
",6 3,65,6 3,60,510
197,"Has actor Will Ferrell been married?
",Yes,No,Yes,,
198,"Is actor Will Ferrell a drop out?
",No,Yes,No,,
199,"Actor Will Ferrell had surgery when he was a teen.
",False,True,False,,
200,"In what movie did Will Ferrell play an auditor whose life was guided by his watch?
",Stranger Than Fiction,Melinda and Melinda,Stranger Than Fiction,Wedding Crashers,Old School
201,"In what 2005 movie did Will Ferrell play a rocker who wore eyeliner?
",Winter Passing,Kicking  Screaming,The Wendell Baker Story,Bewitched,Winter Passing
202,"Will Ferrell appeared in Austin Powers: International Man of Mystery.
",True,True,False,,
203,"For what movie did Meryl Streep win her first Academy Award for Best Actress?
",Sophies Choice,Sophies Choice,The Bridges of Madison County,Music of the Heart,Kramer vs. Kramer
204,"What famous actress was originally chosen for the role of Roberta Guaspari Demetras for the 1999 movie Music of the Heart? (the role was eventually given to Meryl Streep)
",Madonna,Celine Dion,Cher,Sheryl Crow,Madonna
205,"What disease is Meryl Streeps character in the 1998 movie One True Thing diagnosed with?
",Cancer,Cancer,Diabetes,AIDS,Alzheimers disease
206,"What character does Meryl Streep portray in the 2002 movie The Hours?
",Clarissa Vaughan,Laura Brown,Vanessa Bell,Clarissa Vaughan,Virginia Woolf
207,"In what Robert De Niro movie does Meryl Streep play a supporting role as the female character Linda?
",The Deer Hunter,The Deer Hunter,True Confessions,Angel Heart,Falling in Love
208,"How many Academy Awards did the 1985 movie Out of Africa, starring Meryl Streep and Robert Redford, receive?
",Seven,Five,Seven,Fifteen,None
209,"With whom does Meryl Streeps character Francesca from the movie The Bridges of Madison County fall in love?
",A photographer,Her brother,A homeless man,A photographer,A construction worker
210,"How many children does Meryl Streeps character have in the 2006 comedy-drama The Devil Wears Prada?
",Twin daughters,Twin daughters,A son,None,Three boys
211,"What character did Meryl Streep voice in the 2006 computer-animated movie The Ant Bully?
",The Queen Ant,The Queen Ant,Doreen Nickle,Kreela,Hova
212,"In what movie did Meryl Streep play a Catholic nun called Sister Aloysius?
",Doubt,Doubt,Death Becomes Her,Dark Matter,A Prairie Home Companion
213,"Who is Jack Blacks partner in the duo Tenacious D?
",Kyle Gas,Jack White,Kyle Gas,Garth Brooks,Kyle Bass
214,"In the movie Tenacious D in The Pick of Destiny, who plays the part of young Jack Blacks father?
",Meat Loaf,Alice Cooper,Ozzy Osbourne,Gene Simmons,Meat Loaf
215,"Jack Blacks full name is Theodore Jack Black.
",False,False,True,,
216,"What is the name of Jack Black and Tanya Hadens first child?
",Samuel,David,Jonathan,Samuel,Jessica
217,"What body organ did Jack Black have removed?
",Gall Bladder,Pancreas,Spleen,A kidney,Gall Bladder
218,"What is the profession of Jack Blacks parents?
",Rocket scientists,Marine biologist,Journalists,Rocket scientists,Dentists
219,"Jack Blacks wife Tanya Haden is a twin.
",False,True,False,,
220,"Which of the following movies has Jack Black not played a part in?
",Powder,Shark Tale,School of Rock,Nacho Libre,Powder
221,"Jack Blacks father is Jewish and his mother converted to Judaism.
",False,False,True,,
222,"Jack Black was the host of The Nickelodeon Kids Choice Awards show in 2006.
",True,False,True,,
223,"When and where was actor Leonard Nimoy born?
","26 March 1931 in Boston, Massachusetts","26 March 1934 in Vancover, British Columbia, Canada","26 March 1931 in Boston, Massachusetts","26 March 1935 in Hartford, Connnecticut","26 March 1925 in Toronto, Ottawa, Canada"
224,"Leonard Nimoy and fellow Star Trek star William Shatner were born only 4 days apart to parents of the same ethnic group.
",True,True,False,,
225,"Leonard Nimoy and fellow Star Trek actor William Shatner suffer from the same ailment. What is it?
",Tinnitus,Tinnitus,Peripheral neuropathy,Shingles,Diabetes
226,"Mr. (or commonly referred to as Dr.) Spock, portrayed by Leonard Nimoy, puts his fingers into a certain position whenever he says, live long and prosper. Where did he get this gesture from?
",From his religion,From a signal used by referees in ice hockey,"From a gesture used by his acting teacher meaning, Slow!",From his religion,From the V for the victory signal of WWII
227,"When the Star Trek series ended, what did Leonard Nimoy started doing to support himself?
",He opened a pet store.,He directed movie trailers.,He opened a pet store.,He became a ghost writer for several off-Broadway plays.,He ghost-wrote several episodes of TJ Hooker and Mission: Impossible.
228,"Who dreamed up the haircut that Leonard Nimoys character on Star Trek, Dr. Spock wore?
",Nimoys father,Gene Rodenberry,Nimoys father,William Shatner,Norman Lear
229,"Which statement about Leonard Nimoy is untrue?
",Both William Shatner and Leonard Nimoy have been married 4 times.,Leonard Nimoy is the only Star trek cast member to be in every episode.,Leonard Nimoy has an honorary doctorate.,Both William Shatner and Leonard Nimoy have been married 4 times.,Shatner and Nimoy are both vegetarians.
230,"For which Rock and Pop band did Leonard Nimoy direct a music video?
",The Bangles,Bananarama,Blondie,The Beatles,The Bangles
231,"Leonard Nimoy was the tallest member of the regular Star Trek cast.
",True,True,False,,
232,"In which of these series did Leoanrd Nimoy not appear?
",American Dad,Mission: Impossible,American Dad,T. J. Hooker,Gunsmoke
233,"In the Star Trek TV series, which actors portrayed Mr. Spocks parents?
",Jane Wyatt and Mark Leonard,Christopher Plummer and Rosana DeSoto,Ward Bond and Elizabeth Rogers,Kurtwood Smith and Grace Lee Whiteley,Jane Wyatt and Mark Leonard
234,"Finish the chorus of System of a Downs song B.Y.O.B from their album Mezmerize:
","eeling roses disappearing, Into Mosesâ€™ dry mouth, Breaking into Fort Knox, Stealing our ........",Intentions,Intentions,Inventions,Ingredients
235,"Andy Khachaturian is a former drummer of alternative metal band System of a Down.
",True,True,False,,
236,"Shavo Odadjian, famous as the bassist of System of a Down, was born in what year?
",1974,1972,1976,1974,1970
237,"The albums Hypnotize and Mezmerize were both released in the same year by alternative metal band System of a Down.
",True,True,False,,
238,"Which song by System of a Down contains the following lines:
",nana banana banana banana terracotta banana terracotta terracotta pie!,nana banana banana banana terracotta banana terracotta terracotta pie!?,Vicinity of Obscenity,Shes Like Heroin,B.Y.O. B
239,"Complete these lyrics from Chop Suey!, the first single from System of a Downs album Toxicity:
","ke up,","ab a brush and put a little (makeup),","ab a brush and put a little,",de the scars to fade away the (shakeup),"de the scars to fade away the,"
240,"What is the missing word in these lyrics from System of a Downs song Chic N Stu:
","is ballgames in the refrigerator,","e door is closed,","e lights are out,",d the butters getting .............?,hard
241,"Complete the chorus of System of a Downs song This Cocaine Makes Me Feel Like Im On This Song:
",eres something wrong with me,eres something wrong with you,eres something wrong with me,hope your stepson doesnt eat the fish,d were crying for our next ........
242,"For what movie did Robin Williams receive his first Academy Award?
",Good Will Hunting,Dead Poets Society,Good Will Hunting,Moscow on the Hudson,Patch Adams
243,"How does Chris find out that Mrs. Doubtfire is a man in the 1993 movie Mrs. Doubtfire, starring Robin Williams?
",He catches her urinating upright.,He catches her urinating upright.,He hears her talk on the phone.,He finds photos in her purse.,He sees her dressing up.
244,"What popular female singer and actress appeared alongside Robin Williams in the 1996 movie Jack?
",Jennifer Lopez,Mariah Carey,Madonna,Jennifer Lopez,Beyonce
245,"What was the tagline on the theatrical poster of the 1998 dramedy movie Patch Adams, starring Robin Williams?
",Laughter is contagious.,Save our souls.,The heart comes first.,Laughter is contagious.,The most precious things are invisible.
246,"What is the name of the android portrayed by Robin Williams in the 1999 movie Bicentennial Man?
",Andrew,Andrew,Partick,Steve,George
247,"What character did Robin Williams voice in the 1992 Walt Disney animated movie Aladdin?
",The Genie,Prince Ali Ababwa,The Genie,Jafar,Iago
248,"What actor was rumored to have been considered for the leading role in the 1989 movie Dead Poets Society, starring Robin Williams?
",All of these,Bill Murray,Liam Neeson,All of these,Dustin Hoffman
249,"What Academy Award-winning actor co-starred with Robin Williams in the 1990 drama movie Awakenings?
",Robert De Niro,Dustin Hoffman,Christopher Walken,Robert De Niro,Tom Hanks
250,"Why doesnt Kenneth Zevo want his son to inherit his toy factory in the 1992 comedy movie Toys, starring Robin Williams?
",Because he is immature,Because he spends too much money,Because hes incompetent,Because he has a disease,Because he is immature
251,"What character did Robin Williams portray in the 1991 movie Hook?
",Peter Pan,Tootles,Jack Banning,Peter Pan,Captain Hook
252,"When was American actor Adam Sandler born?
","September 9th, 1966","September 11th, 1966","September 9th, 1966","November 23,1971","October 5th, 1965"
253,"Where was actor Adam Sandler born?
","Brooklyn, New York","Boston, Mass","Brooklyn, New York","Chicago, Illinois","New York, New york"
254,"Adam Sandler had a role in the movie The Hot Chick.
",True,True,False,,
255,"In which of these movies did Adam Sandler NOT have a part?
",Good Luck Chuck,Blossoms And Blood,Good Luck Chuck,The Animal,Coneheads
256,"What was the first movie Adam Sandler had a major role in?
",Billy Madison,The WaterBoy,Billy Madison,8 crazie nights,Big Daddy
257,"Actor Adam Sandler is of Jewish origin.
",True,False,True,,
258,"Actor Adam Sandler had his first girlfriend in the sixth grade, but sadly, he was dumped one night during dinner.
",True,False,True,,
259,"Adam Sandler started performing in comedy clubs by taking the stage at a club in New York.
",False,True,False,,
260,"What country was Heath Ledger born in?
",Australia,Australia,New Zealand,England,Wales
261,"This well known Actor/ Director/ Producer  Icon was the co-star with Heath Ledger in the movie The Patriot.
",Mel Gibson,James Cann,Mel Gibson,Will Smith,Robert Redford
262,"Which of the following names is NOT one of the names used by Heath Ledgers character in the movie A Knights Tale?
",Wart,William Thatcher,Sir Ulrich von Lichtenstein,Wart,Sir William Thatcher
263,"Heath Ledger portrayed Harry Faversham in the 2002 remake of this Classic Film.
",The Four Feathers,Dial M For Murder,The Four Feathers,Treasure Of The Sierra Madre,Casablanca
264,"For which movie was Heath Ledger nominated for an Academy Award for Best Actor?
",Brokeback Mountain,Brokeback Mountain,10 Things I Hate About You,A Knights Tale,The Patriot
265,"Heath Ledger suffered from this (these) ailments, which may have lead to his death.
","Insomnia, Anxiety, Depression","Asthma, Pulmonary Emphysema",Rickets Disease,"Insomnia, Anxiety, Depression","Heart Arrhythmia, Hypertension"
266,"Heath Ledger is survived by a daughter named Matilda Rose Ledger.
",True,False,True,,
267,"Which of these did Heath Ledger NOT accomplish during his lifetime.
",Golden Globe for Best Actor,Act in a Music Video directed by Terry Gilliam,Golden Globe for Best Actor,Direct Music Videos,Junior Chess Champion
268,"This member of the Beat Movement lived briefly with The Grateful Dead and is immortalised in their song Thats It For the Other One.
",Neal Cassady,Greg Corso,Jack Kerouac,Allen Ginsberg,Neal Cassady
269,"How many different musicians played the keyboards as members of The Grateful Dead?
",6,6,8,4,2
270,"In 1967, The Grateful Dead performed at the legendary Monterey Pop Festival.
",True,False,True,,
271,"Friend of the Devil, Box of Rain and Attics of My Life are songs by The Grateful Dead, included in which album?
",American Beauty,Anthem of the Sun,American Beauty,Without a Net,Infrared Roses
272,"The Grateful Deads final concert was on July 9th, 1995, in which city?
",Chicago,Chicago,New York,Los Angeles,San Francisco
273,"Following Jerry Garcias death in 1995, some of the remaining members of The Grateful Dead occasionally toured under what name?
",The Other Ones,The Other Ones,The Remaining Ones,The Dead Ones,The Alive
274,"Which founding member of The Grateful Dead once dated Janis Joplin?
",Ron Pigpen McKernan,Ron Pigpen McKernan,Bill Kreutzman,Bob Weir,Jerry Garcia
275,"Name the movie for which Albert Finney did NOT receive an Academy Award nomination.
",Big Fish,Tom Jones,Erin Brockovich,Big Fish,Murder on the Orient Express
