,Questions,Correct,A,B,C,D
203,"What is covered by the 19th amendment to the US constitution?
",Voting rights for women,"Voting rights for citizens of Washington, D.C.",Repeal of Prohibition,Voting rights for women,Voting rights for people of Guam
204,"The 1.5 million square mile area, known as the Bermuda Triangle, has its equivalent in the Pacific ocean. What is it called?
",Devils Sea,Satans Triangle,Dark Triangle,Triangle of Death,Devils Sea
205,"The first mention of any disappearances in the region was made in this year.
",1950,1950,1894,1974,1912
206,"The term Bermuda Triangle was popularized by Charles Berlitz in 1964.
",False,False,True,,
207,"Lawrence Kusche was one of the first people to conduct a comprehensive research on the topic of strange disappearances of ships. His conclusions proved to some extent that there was nothing extraordinary about this region.  One of the following statements was not a conclusion that he made.
",The disappearance of three of the missing ships can be explained through the interference of the US Military Force.,The number of such disappearances was exaggerated by sloppy research and fuzzy math.,The disappearance of three of the missing ships can be explained through the interference of the US Military Force.,The proportion of losses was no greater than anywhere else.,"The number of ships which disappeared in supposedly still, calm weather, did not jibe with press weather reports published at the time."
208,"Does the Bermuda Triangle actually have official boundaries?
",No,No,Yes,,
209,"The Bermuda Triangle has been responsible for the disappearances of this number of planes and ships, which have been lost till the end of the 20th century.
",66,78,66,52,113
210,"Who was baseball announcer Joe Garagiolas best friend in childhood ?
",Yogi Berra,Stan Musial,Yogi Berra,Red Barber,Chris Schenkel
211,"Ladino is a language composed of  which two other languages ?
",Hebrew and Spanish,Spanish and Portuguese,Spanish and Arabic,Hebrew and Spanish,Portuguese and Italian
212,"King Edward VIII abdicated the English throne for the woman I love. He later became the Gouverneur of what land ?
",The  Bahamas,Fiji,The  Bahamas,Jamaica,Barbados
213,"Excluding Englands cities, which city built the first subway in Europe?
",Budapest,Rome,Paris,Budapest,Barcelona
214,"Al the languages of Europe, except three, are derived from Indian languages, probably Sanskrit or Tamil. Which three are the exceptions?
","Hungarian, Estonian, and Finnish","Norwegian, Danish, and Swedish","Andorran, Catalan, and Provencal","Romanian, Romansch, and English","Hungarian, Estonian, and Finnish"
215,"Name all the Scandinavian countries.
","Sweden, Denmark, Norway, Iceland","Sweden, Norway, Denmark, Finland, Iceland, Lithuania","Sweden, Denmark, Norway, Finland","Sweden, Denmark, Norway, Finland, Iceland","Sweden, Denmark, Norway, Iceland"
216,"Alligators and crocodiles exist together in only one place in the world, where?
",Florida,Samoa,North Carolina,Florida,Australia
217,"What animals were the Canary Islands named after ?
",Dogs,Lions,Dogs,Cats,Canaries
218,"President Kennedy had a secretary named Lincoln and Lincoln had a secretary named Kennedy.
",False,False,True,,
219,"The Persian Empire was divided into 20 provinces, each called this.
",Satrapy,Satrapy,Larsa,Uruk,Assur
220,"What was the first name of the character Masterson in the musical comedy Guys and Dolls?
",Sky,Uri,Dom,Sky,Job
221,"What is the first name of the comedian, who in 1999 became host of The Daily Show?
",Jon,Stu,Lou,Jon,Ray
222,"Finish the title of the Johnny Cash song, which tells the story of a man who wants to take revenge on his father for giving him a girls name: A Boy Named.....
",Sue,Amy,Sue,Liz,May
223,"By what nickname was shipping magnate Onasis better known?
",Ari,Psi,Ari,Soc,Uri
224,"Complete the title of this 1990 film, starring Tom Hanks: ....Versus the Volcano.
",Joe,Gus,Joe,Pat,Tom
225,"Which of the following is the name of one of The Three Stooges?
",Moe,Moe,Sep,Ham,Lou
226,"Which famous 19th century author had the pen-name Boz?
",Charles Dickens,Mark Twain,Bozzie Haversham,Daniel Defoe,Charles Dickens
227,"What was the name of Ted Dansons character in Cheers?
",Sam,Dan,Sam,Dom,Joe
228,"Which of these is a character featured in the movie Ghostbusters?
",Ray,Van,Tom,Ray,Joe
229,"What is the first name of the actress who married David Duchovny in 1997?
",Tea,Lea,Bea,Mia,Tea
230,"Who was the long-suffering character from the Bibles Old Testament?
",Job,Zeb,Job,Set,Uri
231,"Ava and Mia were two of the wives of which famous persons?
",Frank Sinatra,Henry VIII,Artie Shaw,Frank Sinatra,Louis XIV
232,"What is the name of the cartoon cat that terrorizes the mouse, Jerry?
",Tom,Gat,Tom,Cat,Gus
233,"What was the name of the bartender character created and played by Jackie Gleason?
",Joe,Joe,Tom,Sam,Gus
234,"What is the first name of the actress who played the main character on Maude?
",Bea,Amy,Bea,Liz,Pat
235,"This word is used to denote a group of cobras.
",Quiver,Sedge,Knot,Quiver,Bale
236,"What is the main symptom of the uncommon blood disorder, known as methemoglobinemia?
",Bluish complexion of the skin,10% greater blood volume than normal,Bluish complexion of the skin,Abnormally enlarged lungs,Faster breathing because of lack of haemoglobin
237,"Turtles employ numerous survival techniques,  Which one is not among these natural devices for survival?
","Their shells, impervious to attacks by any animals other than humans",Their ability to breathe out of their mouth and out of their anus,"Their shells, impervious to attacks by any animals other than humans",Their ability to live both on land and in the water,Their incredible orientation skills - they get back to lay eggs where they were born
238,"Which anatomical term defines the midline groove connecting the upper lip to the nose?
",Philtrum,Tachyon,Edaphadium,Serein,Philtrum
239,"What is the name of the historic attack on Normandy on June 6, 1944, which was part of World War II military operations of the Allied Powers against Nazi Germany?
",Operation Neptune,Operation Overlord,Operation  Belgrani,Operation Barbarosa,Operation Neptune
240,"Bobby Leach, a circus stuntman from Cornwell, England, famous for surviving a barrel ride over the Niagara Falls, died in what way?
",He slipped on a orange peel and died.,He was one of the first casualties of WWI.,He slipped on a orange peel and died.,He died during an attempt to swim the English Channel.,In 1912 he was aboard the Titanic and drowned.
241,"Suppose Mr. Jones works with ANOVA, regression lines, the sign-test, and the Gaussian distribution. What field of mathematics does Mr. Jones work in?
",Statistics,Algebra,Statistics,Geometry,Calculus
242,"Which of these actions has remained in history as the first official act of President Abraham Lincolns new administration?
",Hiring a secretary named Nicolay,Hiring a secretary named Kennedy,Hiring a secretary named Nicolay,Giving Winfield Scott command of the US Army,Abolishing slavery
243,"A mixture of water and honey can be used for what unconventional purpose?
",Antifreeze for cars,Antifreeze for cars,A treatment for throat infections,A means of greasing a muffin pan,Silver cleaner
244,"What device was invented in the early 1910s by American race-car driver, Ray Harroun?
",The rear view mirror,The internal combustion engine,The brake,The rear view mirror,The tire iron
245,"According to Islamic beliefs, the Devil was created out of what?
",Smokeless fire,Unbreakable rocks,Smokeless fire,Clay,Polluted soil
246,"The first novel of this Nobel Prize-winning author was called Lord of the Flies. The title is a literal English translation of one of the alternate names of the Devil -- Beelzebub.
",William Golding,William Golding,J. R. R. Tolkien,Peter Sinfield,Steven Brust
247,"This man established The Church of Satan. It is an organization that promotes an interesting form of Satanism - everyone views himself as his or her own god and is therefore responsible for his or her own destiny.
",Anton Szandor LaVey,Ambrose Bierce,Marquis De Sade,Friedrich Nietzsche,Anton Szandor LaVey
248,"In the 1997 movie Devils Advocate, Keanu Reeves character, Kevin Lomax, starts work in John Miltons huge law firm. Which one of these actors played Milton?
",Al Pacino,Jeffrey Jones,Al Pacino,Val Kilmer,Robert De Niro
249,"Not surprisingly, the Devil is a major Arcana Tarot card. The image on the card depicts a Satyr standing over two naked human-like demons, who are chained together. What is the interpretation of this Tarot card?
",Self bondage,Death,Self bondage,Marriage,Bad luck
250,"In this fifth novel in Anne Rices The Vampire Chronicles, Lestat is offered a job by the devil himself. The Devil explains to him many things about heaven and hell, and reveals some of the secrets of the world. What is the title of the novel?
",Memnoch the Devil,Tale of the Body Thief,Inferno,Memnoch the Devil,Devils
251,"Sympathy for the Devil is a song, originally released by this British rock band.
",The Rolling Stones,Black Sabbath,The Rolling Stones,Queen,Sex Pistols
252,"Humans are the only species that make love face-to-face.
",False,False,True,,
253,"What animal is responsible for the most human deaths in the world?
",Mosquito,Great White Shark,Mosquito,Pitbull,Wasp
254,"What book is said to be the most shoplifted?
",The Bible,The Bible,Websters Dictionary,Thesaurus of English Words  Phrases,National Geographic Atlas of the World
255,"What company is generally regarded as the largest toy distributor in the world?
",McDonalds,Mattel,Barbie,Fisher Price,McDonalds
256,"What percent of movies released in theaters in 1985 were R-rated?
",81%,81%,45%,90%,95%
257,"The Eiffel Tower is 6 inches taller in the summer than in the winter.
",True,False,True,,
258,"Austin, Texas is called The Live Music Capital of the World.
",True,False,True,,
259,"In Utah, wine used in wine tasting cannot be swallowed.
",True,True,False,,
260,"What is the maximum distance between Mars and the Sun?
","249,000,000","249,000,000","500,000,000","275,000,000","327,000,000"
261,"Which royal abode has had visitations from the ghosts of Thomas Becket, Anne Boleyn, King Henry VIII and Lady Jane Grey amongst many others (including a bear)?
",The Tower of London,Windsor Castle,Sandringham,The Tower of London,Buckingham Palace
262,"In Native American beliefs, humans could be transformed into a dangerous cannibalistic spirits if they ate human flesh. What is the name given to these creatures?
",Wendigo,Wendigo,Banshee,Shaman,Boggart
263,"Once occupied by the Romans and then later the Vikings, which Yorkshire city is said to be the most haunted in Europe if not the world?
",York,Kingston upon Hull,Ripon,Leeds,York
264,"Reports of poltergeist activity date back as far as ancient Roman times.
",True,True,False,,
